% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:31
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.06428242860464244
0.05000000000000001       0.06419814802826515
0.10000000000000002       0.06395201377177573
0.15000000000000002       0.06355967639215883
0.20000000000000004       0.06303761656704462
0.25                      0.06239846817581535
0.30000000000000004       0.06165045686030394
0.3500000000000001        0.06079863845541788
0.4000000000000001        0.05984633840789779
0.45                      0.058796245180880224
0.5                       0.05765108742954646
0.55                      0.056413958503364205
0.6000000000000001        0.05508836782072306
0.65                      0.05367807716739561
0.7000000000000002        0.052186729484205024
0.7500000000000001        0.05061715314724842
0.8000000000000002        0.04896984341897765
0.85                      0.04723854923321598
0.9                       0.045390984707770594
0.95                      0.04314345357801826
1                         0.04209351464992366
