% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:12
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.06921968857596675
0.05000000000000001       0.06922809505923268
0.10000000000000002       0.06925330466562865
0.15000000000000002       0.06929528819379636
0.20000000000000004       0.06935399801611712
0.25                      0.06942936966541297
0.30000000000000004       0.06952132404525821
0.3500000000000001        0.0696297702909196
0.4000000000000001        0.06975460925781155
0.45                      0.06989573765705673
0.5                       0.0700530528210184
0.55                      0.07022645802993953
0.6000000000000001        0.07041586842651178
0.65                      0.07062121726482738
0.7000000000000002        0.07084246244586541
0.7500000000000001        0.07107959288416002
0.8000000000000002        0.07133263428612058
0.85                      0.07160165343186316
0.9                       0.07188675974759144
0.95                      0.07218810219386795
1                         0.07250585855114086
