% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:31
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         4.538446608283576E-7
0.05000000000000001       0.0022186721024877966
0.10000000000000002       0.0044359180773971465
0.15000000000000002       0.00665030690839912
0.20000000000000004       0.00886039598354251
0.25                      0.01106472724315333
0.30000000000000004       0.013261822282710369
0.3500000000000001        0.015450179041657599
0.4000000000000001        0.01762827060034887
0.45                      0.019794547728036984
0.5                       0.021947448336642195
0.55                      0.024085419590859598
0.6000000000000001        0.026206965855502678
0.65                      0.02831074899535788
0.7000000000000002        0.030395806184239677
0.7500000000000001        0.03246205736840867
0.8000000000000002        0.03451163872468393
0.85                      0.0365531553801414
0.9                       0.038620842899559873
0.95                      0.04099985058313629
1                         0.04209351437583046
