% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:11
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.06318418946713215
0.05000000000000001       0.06312512179889788
0.10000000000000002       0.06294793935840297
0.15000000000000002       0.06265273006728728
0.20000000000000004       0.06223972778670718
0.25                      0.061709441051862296
0.30000000000000004       0.06106282047126603
0.3500000000000001        0.06030144005987196
0.4000000000000001        0.05942765612962214
0.45                      0.0584447055206632
0.5                       0.057356716084022444
0.55                      0.0561686230313375
0.6000000000000001        0.054886007545531204
0.65                      0.05351488856090371
0.7000000000000002        0.052061503684341724
0.7500000000000001        0.05053210838585373
0.8000000000000002        0.048932812473554396
0.85                      0.047269460808146244
0.9                       0.045547556933203365
0.95                      0.04377222321014619
1                         0.0419481888380029
