% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:32
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.08005656889132891
0.05000000000000001       0.0800126398977615
0.10000000000000002       0.07988151750361959
0.15000000000000002       0.07966532454033388
0.20000000000000004       0.07936798276927334
0.25                      0.0789955558760048
0.30000000000000004       0.07855621921846152
0.3500000000000001        0.07805952216681436
0.4000000000000001        0.07751488170568512
0.45                      0.07692942211796058
0.5                       0.0763048956286251
0.55                      0.07563158954963509
0.6000000000000001        0.07486766946390014
0.65                      0.07374062044889389
0.7000000000000002        0.07311782887625516
0.7500000000000001        0.07303296097771735
0.8000000000000002        0.07296276577800397
0.85                      0.07290777590497859
0.9                       0.07286832254460754
0.95                      0.07284458636445926
1                         0.07283665245563489
