% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:42
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.06700615842718985
0.05000000000000001       0.06699116192881366
0.10000000000000002       0.066946402000637
0.15000000000000002       0.06687273929660185
0.20000000000000004       0.0667718734163308
0.25                      0.06508791943429836
0.30000000000000004       0.06361525553333017
0.3500000000000001        0.06234414445306853
0.4000000000000001        0.06109619246337712
0.45                      0.05982141195732985
0.5                       0.05849762011150921
0.55                      0.05711293749588301
0.6000000000000001        0.05566018179777488
0.65                      0.05413413601116898
0.7000000000000002        0.05252930273582653
0.7500000000000001        0.0508365781072598
0.8000000000000002        0.04903536217629439
0.85                      0.047065353210680255
0.9                       0.04462048581972423
0.95                      0.04249600209386411
1                         0.042516988827145843
