% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:41
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         2.1811077224563686E-7
0.05000000000000001       0.0022512226747952928
0.10000000000000002       0.004501159270452305
0.15000000000000002       0.006748526118562268
0.20000000000000004       0.008992045555808579
0.25                      0.011230451126383122
0.30000000000000004       0.01346249754744017
0.3500000000000001        0.015686977124041823
0.4000000000000001        0.017902747719121797
0.45                      0.020108779983627905
0.5                       0.022304238726455566
0.55                      0.024488627083120097
0.6000000000000001        0.02666205256761031
0.65                      0.02882574758462733
0.7000000000000002        0.030983173324461984
0.7500000000000001        0.03314264515807005
0.8000000000000002        0.03532473957924431
0.85                      0.03759014802764777
0.9                       0.040245479574394435
0.95                      0.042496003779423704
1                         0.042516988535509934
