% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:43
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.08383821282050723
0.05000000000000001       0.0837554338380991
0.10000000000000002       0.08335708816539787
0.15000000000000002       0.08274688190330072
0.20000000000000004       0.08198053530871847
0.25                      0.08110414894747371
0.30000000000000004       0.08014383893024297
0.3500000000000001        0.07909968782979103
0.4000000000000001        0.07793026303618125
0.45                      0.07645383898344621
0.5                       0.07441940746756402
0.55                      0.0743000186258776
0.6000000000000001        0.07418574791339222
0.65                      0.07407997058000886
0.7000000000000002        0.0739851611726224
0.7500000000000001        0.0739030357886345
0.8000000000000002        0.07383475262220793
0.85                      0.07378106732569527
0.9                       0.07374245187746677
0.95                      0.0737191827733658
1                         0.07371140185166841
