% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jul 9 2019, 15:33
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.06939453813736339
0.05000000000000001       0.06939766165185447
0.10000000000000002       0.06940885448459955
0.15000000000000002       0.0694341645233327
0.20000000000000004       0.0694865206955136
0.25                      0.06959247389832274
0.30000000000000004       0.06981524983390125
0.3500000000000001        0.07038045029843443
0.4000000000000001        0.0772632996902093
0.45                      0.07739797595343813
0.5                       0.07735724501645781
0.55                      0.07725807547723616
0.6000000000000001        0.07713950188717643
0.65                      0.07701909098805011
0.7000000000000002        0.07690597761601514
0.7500000000000001        0.07680533767759068
0.8000000000000002        0.07672026455588969
0.85                      0.07665266071169594
0.9                       0.0766037004661338
0.95                      0.07657408532684787
1                         0.07656418738568124
