% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jul 9 2019, 15:34
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.08496800457827987
0.05000000000000001       0.08497195506031906
0.10000000000000002       0.0849837822425141
0.15000000000000002       0.08500305518723386
0.20000000000000004       0.08502886225566945
0.25                      0.08505963221949957
0.30000000000000004       0.08479685724352931
0.3500000000000001        0.08154186187494718
0.4000000000000001        0.07726457924384092
0.45                      0.07739874307398706
0.5                       0.07735785158008777
0.55                      0.07725857466821993
0.6000000000000001        0.07713991386529738
0.65                      0.07701942814357501
0.7000000000000002        0.07690624952400127
0.7500000000000001        0.07680555224197066
0.8000000000000002        0.07672042826818955
0.85                      0.07665277871469972
0.9                       0.07660377658417222
0.95                      0.07657412208590453
1                         0.07656418603698503
