% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jul 9 2019, 15:40
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         8.253246513412698E-7
0.05000000000000001       0.002376885061195478
0.10000000000000002       0.004753091045651171
0.15000000000000002       0.0071279783083269856
0.20000000000000004       0.009500990287656021
0.25                      0.011871711120635918
0.30000000000000004       0.014239944061020606
0.3500000000000001        0.016605827894305404
0.4000000000000001        0.018970016799777552
0.45                      0.021333970924917484
0.5                       0.02370045077273945
0.55                      0.026074406869884013
0.6000000000000001        0.028464703669629807
0.65                      0.03088780595211323
0.7000000000000002        0.03337684976202423
0.7500000000000001        0.03600950819422395
0.8000000000000002        0.03903983440590525
0.85                      0.04387640646491029
0.9                       0.04396761730485753
0.95                      0.044022758443032516
1                         0.04404120461174538
