% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:12
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         2.4109478890920406E-7
0.05000000000000001       0.0022077132830266586
0.10000000000000002       0.004413954778153031
0.15000000000000002       0.0066172455003280254
0.20000000000000004       0.00881608958046294
0.25                      0.01100896686310411
0.30000000000000004       0.01319432370176806
0.3500000000000001        0.015370563554837421
0.4000000000000001        0.017536036830010076
0.45                      0.019689029487456485
0.5                       0.021827750934946027
0.55                      0.023950320023956553
0.6000000000000001        0.026054750057718224
0.65                      0.02813893123007715
0.7000000000000002        0.030200611619806132
0.7500000000000001        0.03223737538838296
0.8000000000000002        0.03424661884283126
0.85                      0.036225523822868394
0.9                       0.03817102871049306
0.95                      0.040079797673781045
1                         0.041948188835728914
