% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:43
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.06700615796432732
0.05000000000000001       0.06699115470236425
0.10000000000000002       0.06694641990779152
0.15000000000000002       0.06687277974223119
0.20000000000000004       0.06677198900212432
0.25                      0.06820640661314945
0.30000000000000004       0.06939379518312061
0.3500000000000001        0.0703680525962168
0.4000000000000001        0.0713633759895646
0.45                      0.07262022734364766
0.5                       0.07441773520028544
0.55                      0.0742992245795422
0.6000000000000001        0.07418522516473643
0.65                      0.07407959872802496
0.7000000000000002        0.07398488943297482
0.7500000000000001        0.0739028364520499
0.8000000000000002        0.07383460864786855
0.85                      0.0737809676928926
0.9                       0.07374238946446099
0.95                      0.0737191532936983
1                         0.07371140328544774
