% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:54
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         0.08428352070548968
0.05000000000000001       0.08428920778163684
0.10000000000000002       0.08430595580561014
0.15000000000000002       0.0843322885710383
0.20000000000000004       0.08436555603552093
0.25                      0.08407539883390491
0.30000000000000004       0.08241210900401946
0.3500000000000001        0.08050865797408989
0.4000000000000001        0.07778239797699149
0.45                      0.07580492950144509
0.5                       0.07571815402283243
0.55                      0.07560967376245466
0.6000000000000001        0.07549632918612635
0.65                      0.07538694474593034
0.7000000000000002        0.07528662862202735
0.7500000000000001        0.07519851774547723
0.8000000000000002        0.07512459640481718
0.85                      0.07506612771865667
0.9                       0.07502390340159418
0.95                      0.07499839705631614
1                         0.07498985825402645
