% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 27 2019, 10:04
% Dimension:          1
% Nodes:              5001
% Expressions:        1
% Description:        全局
% X                       Height
0.9319563817232273        0.026845637583892617
0.9318854034540007        0.026859060402684567
0.9318130528897705        0.02687248322147651
0.9317393249047963        0.026885906040268456
0.9316642140406891        0.026899328859060403
0.9315877145233415        0.02691275167785235
0.9315098202522415        0.026926174496644292
0.9314305247937881        0.026939597315436242
0.9313498213841654        0.02695302013422819
0.9312677029245499        0.026966442953020135
0.9311841619712313        0.02697986577181208
0.931099190747665         0.026993288590604025
0.9310127811201581        0.027006711409395975
0.9309249246089939        0.027020134228187918
0.9308356123787362        0.027033557046979868
0.9307448352359325        0.027046979865771814
0.9306525836196373        0.027060402684563757
0.9305588476071424        0.027073825503355707
0.9304636168913089        0.02708724832214765
0.9303668807951027        0.0271006711409396
0.9302686282505113        0.027114093959731543
0.9301688478066998        0.02712751677852349
0.930067527609807         0.027140939597315436
0.9299646554041642        0.027154362416107383
0.929860218532358         0.027167785234899332
0.9297542039136235        0.027181208053691275
0.9296465980512629        0.027194630872483222
0.929537387016387         0.02720805369127517
0.9294265564420605        0.027221476510067115
0.9293140915221577        0.027234899328859058
0.9291999769998955        0.027248322147651008
0.9290841971460836        0.02726174496644295
0.9289667357797565        0.0272751677852349
0.9288475762307209        0.027288590604026847
0.9287267013471675        0.02730201342281879
0.9286040934835782        0.02731543624161074
0.9284797344789952        0.027328859060402683
0.9283536056696406        0.027342281879194633
0.9282256878597399        0.027355704697986576
0.9280959613158487        0.027369127516778523
0.9279644057618868        0.027382550335570473
0.9278310003555073        0.027395973154362416
0.9276957236901452        0.027409395973154366
0.927558553773431         0.02742281879194631
0.9274194680165182        0.027436241610738255
0.9272784432234767        0.0274496644295302
0.927135455572939         0.027463087248322148
0.9269904806085877        0.02747651006711409
0.9268434932279438        0.02748993288590604
0.9266944676572699        0.027503355704697988
0.926543377439399         0.027516778523489934
0.9263901954315374        0.02753020134228188
0.9262348937680197        0.027543624161073824
0.9260774438555308        0.027557046979865774
0.9259178163534656        0.027570469798657717
0.925755981155699         0.027583892617449667
0.9255919073710929        0.02759731543624161
0.9254255633068291        0.027610738255033556
0.9252569164410808        0.027624161073825506
0.9250859334148919        0.02763758389261745
0.9249125799990312        0.0276510067114094
0.9247368210792417        0.027664429530201342
0.9245586206318012        0.02767785234899329
0.9243779416973136        0.027691275167785235
0.9241947463539381        0.02770469798657718
0.9240089957075285        0.02771812080536913
0.9238206498497378        0.027731543624161074
0.9236296678328648        0.02774496644295302
0.9234360076485054        0.027758389261744967
0.9232396262030288        0.027771812080536914
0.9230404792711848        0.027785234899328857
0.9228385214798306        0.027798657718120807
0.9226337062764847        0.02781208053691275
0.9224259858831111        0.0278255033557047
0.9222153112791478        0.027838926174496646
0.9220016321548015        0.02785234899328859
0.9217848968816382        0.02786577181208054
0.9215650524719929        0.027879194630872482
0.9213420445338896        0.027892617449664432
0.9211158172504298        0.027906040268456375
0.9208863133093831        0.02791946308724832
0.9206534738977199        0.027932885906040268
0.9204172386129383        0.027946308724832215
0.9201775454556715        0.027959731543624165
0.919934330759472         0.027973154362416108
0.9196875291485688        0.027986577181208054
0.9194370734916081        0.028
0.9191828948362907        0.028013422818791947
0.9189249223665014        0.02802684563758389
0.9186630833343173        0.02804026845637584
0.9183973030185529        0.028053691275167787
0.9181275046484909        0.028067114093959733
0.9178536093325328        0.02808053691275168
0.9175755360290555        0.028093959731543622
0.9172932014299986        0.028107382550335572
0.9170065199284468        0.028120805369127515
0.9167154035291527        0.028134228187919465
0.9164197617722032        0.02814765100671141
0.9161195016605046        0.028161073825503355
0.9158145275769642        0.028174496644295305
0.9155047411885098        0.028187919463087248
0.9151900413771455        0.028201342281879198
0.9148703241362842        0.02821476510067114
0.9145454824716299        0.028228187919463087
0.9142154063150381        0.028241610738255034
0.913879982419355         0.02825503355704698
0.9135390942451077        0.028268456375838923
0.9131926218571852        0.028281879194630873
0.9128404418033731        0.02829530201342282
0.9124824269987645        0.028308724832214766
0.9121184466117673        0.028322147651006713
0.9117483659157063        0.028335570469798656
0.9113720461674706        0.028348993288590606
0.9109893444645912        0.02836241610738255
0.9106001136073688        0.0283758389261745
0.9102042019374199        0.028389261744966445
0.9098014531812708        0.028402684563758388
0.9093917062951083        0.028416107382550338
0.9089747953012116        0.02842953020134228
0.9085505490760254        0.02844295302013423
0.9081187912095553        0.028456375838926174
0.9076793397956368        0.02846979865771812
0.9072320072117489        0.028483221476510067
0.906776599943257         0.028496644295302014
0.9063129183594072        0.028510067114093963
0.905840756450715         0.028523489932885907
0.9053599016617873        0.028536912751677853
0.9048701345653276        0.0285503355704698
0.9043712286770257        0.028563758389261746
0.903862950134604         0.02857718120805369
0.9033450574532007        0.02859060402684564
0.9028173012042587        0.028604026845637582
0.9022794237544501        0.028617449664429532
0.9017311588917661        0.02863087248322148
0.901172231534257         0.02864429530201342
0.9006023573822427        0.02865771812080537
0.9000212425331529        0.028671140939597314
0.8994285831167337        0.028684563758389264
0.8988240649052964        0.028697986577181207
0.8982073628895871        0.028711409395973154
0.8975781408502257        0.028724832214765104
0.8969360509288362        0.028738255033557047
0.8962807331057204        0.028751677852348997
0.8956118147494375        0.02876510067114094
0.8949289100829396        0.028778523489932886
0.8942316196478988        0.028791946308724833
0.8935195297339746        0.02880536912751678
0.8927922117815553        0.028818791946308722
0.8920492217841611        0.028832214765100672
0.8912900995966764        0.02884563758389262
0.8905143683100204        0.028859060402684565
