% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 27 2019, 10:11
% Dimension:          1
% Nodes:              5001
% Expressions:        1
% Description:        全局
% X                       Height
1.019173657878087         0.026845637583892617
1.0191983990137163        0.026859060402684567
1.0192217966816848        0.02687248322147651
1.0192438452565897        0.026885906040268456
1.0192645387611994        0.026899328859060403
1.0192838708607426        0.02691275167785235
1.0193018348601215        0.026926174496644292
1.0193184237014143        0.026939597315436242
1.0193336299600606        0.02695302013422819
1.0193474458398688        0.026966442953020135
1.0193598631714758        0.02697986577181208
1.0193708734050524        0.026993288590604025
1.0193804676090212        0.027006711409395975
1.0193886364632754        0.027020134228187918
1.0193953702549154        0.027033557046979868
1.019400658873091         0.027046979865771814
1.0194044918046514        0.027060402684563757
1.0194068581256368        0.027073825503355707
1.0194077465025086        0.02708724832214765
1.0194071451761386        0.0271006711409396
1.019405041964952         0.027114093959731543
1.019401424252634         0.02712751677852349
1.0193962789842126        0.027140939597315436
1.0193895926584924        0.027154362416107383
1.0193813513184424        0.027167785234899332
1.0193715405491113        0.027181208053691275
1.0193601454636163        0.027194630872483222
1.0193471507004832        0.02720805369127517
1.01933254041257          0.027221476510067115
1.0193162982558424        0.027234899328859058
1.0192984073868732        0.027248322147651008
1.0192788504491563        0.02726174496644295
1.0192576095623944        0.0272751677852349
1.0192346663179066        0.027288590604026847
1.0192100017640797        0.02730201342281879
1.0191835963934188        0.02731543624161074
1.0191554301400927        0.027328859060402683
1.0191254823600087        0.027342281879194633
1.0190937318241815        0.027355704697986576
1.0190601567034399        0.027369127516778523
1.01902473455783          0.027382550335570473
1.0189874423245255        0.027395973154362416
1.0189482563011645        0.027409395973154366
1.018907152134554         0.02742281879194631
1.0188641048075857        0.027436241610738255
1.0188190886199586        0.0274496644295302
1.0187720771771829        0.027463087248322148
1.018723043374593         0.02747651006711409
1.0186719593760927        0.02748993288590604
1.0186187966045004        0.027503355704697988
1.0185635257204546        0.027516778523489934
1.0185061166036087        0.02753020134228188
1.0184465383348178        0.027543624161073824
1.0183847591793411        0.027557046979865774
1.0183207465638995        0.027570469798657717
1.0182544670580647        0.027583892617449667
1.018185886354736         0.02759731543624161
1.0181149692415175        0.027610738255033556
1.018041679588377         0.027624161073825506
1.0179659803156622        0.02763758389261745
1.0178878333758017        0.0276510067114094
1.017807199723695         0.027664429530201342
1.017724039295409         0.02767785234899329
1.0176383109804386        0.027691275167785235
1.0175499725927348        0.02770469798657718
1.0174589808421233        0.02771812080536913
1.01736529131008          0.027731543624161074
1.0172688584128287        0.02774496644295302
1.0171696353765427        0.027758389261744967
1.017067574196484         0.027771812080536914
1.0169626256121145        0.027785234899328857
1.0168547390729223        0.027798657718120807
1.0167438626892225        0.02781208053691275
1.016629943215257         0.0278255033557047
1.0165129259959247        0.027838926174496646
1.0163927549335563        0.02785234899328859
1.0162693724432612        0.02786577181208054
1.016142719416955         0.027879194630872482
1.016012735174815         0.027892617449664432
1.0158793574196718        0.027906040268456375
1.0157425221937482        0.02791946308724832
1.0156021638243138        0.027932885906040268
1.015458214882483         0.027946308724832215
1.0153106061217927        0.027959731543624165
1.015159266430989         0.027973154362416108
1.0150041227736106        0.027986577181208054
1.0148451001373093        0.028
1.014682121462932         0.028013422818791947
1.0145151075953402        0.02802684563758389
1.0143439772094232        0.02804026845637584
1.0141686467475743        0.028053691275167787
1.0139890303521093        0.028067114093959733
1.0138050397919431        0.02808053691275168
1.0136165843847704        0.028093959731543622
1.0134235709299542        0.028107382550335572
1.0132259036225428        0.028120805369127515
1.0130234839684442        0.028134228187919465
1.0128162107026453        0.02814765100671141
1.0126039797011905        0.028161073825503355
1.0123866838824491        0.028174496644295305
1.0121642131260815        0.028187919463087248
1.0119364541554245        0.028201342281879198
1.0117032904424161        0.02821476510067114
1.011464602105681         0.028228187919463087
1.0112202657924199        0.028241610738255034
1.010970154563678         0.02825503355704698
1.0107141377792008        0.028268456375838923
1.0104520809643318        0.028281879194630873
1.0101838456898808        0.02829530201342282
1.0099092894325314        0.028308724832214766
1.009628265428564         0.028322147651006713
1.0093406225441948        0.028335570469798656
1.009046205114491         0.028348993288590606
1.0087448527770473        0.02836241610738255
1.0084364003257147        0.0283758389261745
1.00812067753048          0.028389261744966445
1.0077975089636477        0.028402684563758388
1.0074667138106155        0.028416107382550338
1.0071281056808379        0.02842953020134228
1.0067814924101368        0.02844295302013423
1.00642667584987          0.028456375838926174
1.0060634516452247        0.02846979865771812
1.0056916090208172        0.028483221476510067
1.0053109305277559        0.028496644295302014
1.0049211918241263        0.028510067114093963
1.0045221613893476        0.028523489932885907
1.0041136002747575        0.028536912751677853
1.0036952618307637        0.0285503355704698
1.0032668913965126        0.028563758389261746
1.0028282260147272        0.02857718120805369
1.0023789941087948        0.02859060402684564
1.0019189151525836        0.028604026845637582
1.0014476993332684        0.028617449664429532
1.0009650471767852        0.02863087248322148
1.000470649189329         0.02864429530201342
0.9999641854583097        0.02865771812080537
0.9994453252450615        0.028671140939597314
0.9989137265486774        0.028684563758389264
0.9983690356678337        0.028697986577181207
0.9978108867389845        0.028711409395973154
0.9972389012275094        0.028724832214765104
0.9966526874386545        0.028738255033557047
0.9960518399775788        0.028751677852348997
0.9954359391732719        0.02876510067114094
0.994804550525912         0.028778523489932886
0.994157224052083         0.028791946308724833
0.9934934936933065        0.02880536912751678
0.9928128766034818        0.028818791946308722
0.9921148724731155        0.028832214765100672
0.9913989627753172        0.02884563758389262
0.9906646100126661        0.028859060402684565
0.9899112568899909        0.02887248322147651
0.9891383254853331        0.028885906040268455
0.9883452163547644        0.028899328859060405
0.9875313075980596        0.028912751677852348
0.9866959538966056        0.028926174496644298
0.9858384854738822        0.02893959731543624
0.984958207036253         0.028953020134228187
0.9840543966401563        0.028966442953020137
0.9831263045180499        0.02897986577181208
0.982173151814964         0.02899328859060403
0.9811941293221288        0.029006711409395973
0.9801883960863604        0.02902013422818792
0.9791550779725264        0.029033557046979866
0.9780932661867637        0.029046979865771812
0.9770020156385473        0.029060402684563762
0.9758803433467944        0.029073825503355705
0.9747272266251991        0.029087248322147652
0.9735416012983596        0.0291006711409396
0.9723223597424129        0.029114093959731545
0.9710683488539334        0.029127516778523488
0.9697783679501897        0.029140939597315438
0.9684511664907148        0.02915436241610738
0.9670854417266738        0.02916778523489933
0.9656798362599167        0.029181208053691277
0.9642329353792387        0.02919463087248322
