% Model:              单向传输.mph
% Version:            COMSOL 5.4.0.225
% Date:               Jun 26 2019, 01:51
% Dimension:          1
% Nodes:              21
% Expressions:        1
% Description:        全局
% X                       Height
0                         4.769716125807262E-7
0.05000000000000001       0.0023044321332930605
0.10000000000000002       0.00460782224603767
0.15000000000000002       0.006909144773550406
0.20000000000000004       0.009207410392514753
0.25                      0.01150169070202546
0.30000000000000004       0.013791154748758212
0.3500000000000001        0.016075122738376975
0.4000000000000001        0.018353149722482785
0.45                      0.02062516106434573
0.5                       0.022891679380462895
0.55                      0.02515422345686137
0.6000000000000001        0.027416051646415848
0.65                      0.02968365894024301
0.7000000000000002        0.0319701274496357
0.7500000000000001        0.034303875186453614
0.8000000000000002        0.03675800900941303
0.85                      0.039617606846393164
0.9                       0.0431044387021011
0.95                      0.04316362475383353
1                         0.043183374278183716
